id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
1227,1144,Elizabeth Rubram,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
1228,1144,Elizabeth Rubram,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1229,1145,Destra Shakit'ta,Steal a nasa voidsuit.,SUCCESS,"",/datum/objective/steal,"",""
1230,1145,Destra Shakit'ta,"Make an example of Alex Catherina, the Janitor. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Alex Catherina,/datum/objective/target/harm,Janitor,""
1231,1145,Destra Shakit'ta,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
1232,1145,Destra Shakit'ta,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1233,1146,Melony Campbell,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1234,1146,Melony Campbell,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
1235,1146,Melony Campbell,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1236,1147,Genadiy Tesla,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1237,1147,Genadiy Tesla,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1238,1155,Randy Wells,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1239,1155,Randy Wells,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
1240,1155,Randy Wells,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1241,1156,Otto Schulz,"Make an example of Maynard Leech, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Maynard Leech,/datum/objective/target/harm,Security Officer,""
1242,1156,Otto Schulz,"Make an example of Randy Wells, the Clown Candidate. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Randy Wells,/datum/objective/target/harm,Clown Candidate,Traitor
1243,1156,Otto Schulz,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
1244,1156,Otto Schulz,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1245,1157,Hayden Pearsall,Steal a sample of slime extract.,FAIL,"",/datum/objective/steal,"",""
1246,1157,Hayden Pearsall,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1247,1158,Mr.Honky,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
1248,1158,Mr.Honky,"Assassinate Gleb Sobachkin, the Shaft Miner.",FAIL,Gleb Sobachkin,/datum/objective/target/assassinate,Shaft Miner,""
1249,1158,Mr.Honky,"Make an example of Alan Ward, the Research Director. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Alan Ward,/datum/objective/target/harm,Research Director,""
1250,1158,Mr.Honky,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1251,1159,Vincent Rahl,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1252,1159,Vincent Rahl,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
1253,1159,Vincent Rahl,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1254,1160,Kaylie Pennington,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
1255,1160,Kaylie Pennington,"Make an example of Anastasia Zakharchenko, the Detective. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Anastasia Zakharchenko,/datum/objective/target/harm,Detective,""
1256,1160,Kaylie Pennington,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1257,1161,Mr.Honky,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1258,1161,Mr.Honky,"Make an example of Kaylie Pennington, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Kaylie Pennington,/datum/objective/target/harm,Test Subject,Traitor
1259,1161,Mr.Honky,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1260,1168,Noah Cowart,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1261,1168,Noah Cowart,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1367,1232,Monte Roberts,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1262,1174,Jason Snyder,Put the head of Tamsin Winton in biogel can and steal it.,FAIL,Tamsin Winton,/datum/objective/target/dehead,Security Officer,""
1263,1174,Jason Snyder,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1264,1175,Hayden Pearsall,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
1265,1175,Hayden Pearsall,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1266,1175,Hayden Pearsall,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1267,1176,Esteban Berkheimer,"Assassinate Jose Butterfill, the Security Officer.",FAIL,Jose Butterfill,/datum/objective/target/assassinate,Security Officer,""
1268,1176,Esteban Berkheimer,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
1269,1176,Esteban Berkheimer,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1270,1177,Kane Ayron,"Assassinate Russell Lauffer, the Captain.",SUCCESS,Russell Lauffer,/datum/objective/target/assassinate,Captain,""
1271,1177,Kane Ayron,"Make an example of Jose Butterfill, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Jose Butterfill,/datum/objective/target/harm,Security Officer,""
1272,1177,Kane Ayron,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1273,1178,Isaiah Vader,"Make an example of Anna O'Hara, the Virologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Anna O'Hara,/datum/objective/target/harm,Virologist,""
1274,1178,Isaiah Vader,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1275,1178,Isaiah Vader,"Make an example of M'ark M'rshan, the Paramedic. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,M'ark M'rshan,/datum/objective/target/harm,Paramedic,""
1276,1178,Isaiah Vader,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1277,1179,Sarah Venta,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1278,1179,Sarah Venta,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
1279,1179,Sarah Venta,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1280,1180,Ivan Huga,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1281,1181,Circe the Weeping,"Assassinate Aurelianus Aquilimus, the Shaft Miner.",SUCCESS,Aurelianus Aquilimus,/datum/objective/target/assassinate,Shaft Miner,""
1282,1181,Circe the Weeping,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
1283,1181,Circe the Weeping,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1284,1181,Circe the Weeping,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1285,1182,Ruben Foster,Steal the captain's pinpointer.,SUCCESS,"",/datum/objective/steal,"",""
1286,1182,Ruben Foster,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
1287,1182,Ruben Foster,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1288,1183,Michael Goliafof,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1289,1183,Michael Goliafof,"Make an example of Elliot Leichter, the Technical Assistant. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Elliot Leichter,/datum/objective/target/harm,Technical Assistant,""
1290,1183,Michael Goliafof,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1291,1184,Matthew Parsons,"Assassinate Mike Ward, the Xenoarchaeologist.",FAIL,Mike Ward,/datum/objective/target/assassinate,Xenoarchaeologist,""
1292,1184,Matthew Parsons,Steal a piece of corgi meat.,FAIL,"",/datum/objective/steal,"",""
1293,1184,Matthew Parsons,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1294,1185,Koudi Cooper,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1295,1185,Koudi Cooper,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1296,1185,Koudi Cooper,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
1297,1185,Koudi Cooper,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1298,1186,Loreto III,"Assassinate Anna Belko, the Chemist.",SUCCESS,Anna Belko,/datum/objective/target/assassinate,Chemist,""
1299,1186,Loreto III,"Assassinate Ruben Foster, the Scientist.",SUCCESS,Ruben Foster,/datum/objective/target/assassinate,Scientist,""
1300,1186,Loreto III,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1301,1187,Destra Shakit'ta,"Assassinate Loreto III, the MODE.",SUCCESS,Loreto III,/datum/objective/target/assassinate,MODE,Wizard
1302,1187,Destra Shakit'ta,Steal the hypospray.,SUCCESS,"",/datum/objective/steal,"",""
1303,1187,Destra Shakit'ta,"Make an example of Marcus Arrow, the Paramedic. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Marcus Arrow,/datum/objective/target/harm,Paramedic,""
1304,1187,Destra Shakit'ta,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1305,1188,Primary 4335,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
1306,1188,Primary 4335,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
1307,1188,Primary 4335,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1308,1189,Merlin the Seething,"Assassinate Albina Steinau, the Station Engineer.",SUCCESS,Albina Steinau,/datum/objective/target/assassinate,Station Engineer,""
1309,1189,Merlin the Seething,"Assassinate Albina Steinau, the Station Engineer.",SUCCESS,Albina Steinau,/datum/objective/target/assassinate,Station Engineer,""
1310,1189,Merlin the Seething,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1311,1190,Roflan,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1312,1190,Roflan,"Make an example of Jayden Fisher, the Warden. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Jayden Fisher,/datum/objective/target/harm,Warden,""
1313,1190,Roflan,"Assassinate Toby Bush, the Mime.",FAIL,Toby Bush,/datum/objective/target/assassinate,Mime,""
1314,1190,Roflan,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1315,1191,Zikkykikati,"Make an example of Albina Steinau, the Station Engineer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Albina Steinau,/datum/objective/target/harm,Station Engineer,""
1316,1191,Zikkykikati,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1317,1192,Noah Cowart,"Assassinate Illia Bronson, the Medical Doctor.",SUCCESS,Illia Bronson,/datum/objective/target/assassinate,slime,""
1318,1192,Noah Cowart,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1319,1193,Shivi Soha'ru,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
1320,1193,Shivi Soha'ru,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
1321,1193,Shivi Soha'ru,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1322,1194,Lim Al-Kuds,"Make an example of Osmund Picard, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Osmund Picard,/datum/objective/target/harm,Test Subject,""
1323,1194,Lim Al-Kuds,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1324,1194,Lim Al-Kuds,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1325,1195,Johnathan Unk,"Make an example of Porter Focell, the Xenoarchaeologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Porter Focell,/datum/objective/target/harm,Xenoarchaeologist,""
1326,1195,Johnathan Unk,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1327,1196,Emanuel Parker,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
1328,1196,Emanuel Parker,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1329,1197,Stephany Dryfus,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
1330,1197,Stephany Dryfus,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
1331,1197,Stephany Dryfus,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1332,1198,Honkelio,"Assassinate Oswald Yeskey, the Atmospheric Technician.",FAIL,Oswald Yeskey,/datum/objective/target/assassinate,Atmospheric Technician,""
1333,1198,Honkelio,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1334,1199,Toby Bush,"Make an example of Patches, the Clown. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Honkelio,/datum/objective/target/harm,Clown,Traitor
1335,1199,Toby Bush,Put the head of Hasitihika in biogel can and steal it.,SUCCESS,Hasitihika,/datum/objective/target/dehead,Scientist,""
1336,1199,Toby Bush,"Make an example of Yan Remi, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Yan Remi,/datum/objective/target/harm,Test Subject,""
1337,1199,Toby Bush,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1338,1206,Marks Jones,"Assassinate Salvador Leach, the Head of Personnel.",FAIL,Salvador Leach,/datum/objective/target/assassinate,Head of Personnel,""
1339,1206,Marks Jones,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
1340,1206,Marks Jones,Put the head of Jhin Handa in biogel can and steal it.,FAIL,Jhin Handa,/datum/objective/target/dehead,Station Engineer,""
1341,1206,Marks Jones,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1342,1207,U.A.I.,"Assassinate Leroy White, the Xenoarchaeologist.",FAIL,Leroy White,/datum/objective/target/assassinate,Xenoarchaeologist,""
1343,1207,U.A.I.,"Assassinate Gelon Torn, the Botanist.",SUCCESS,Gelon Torn,/datum/objective/target/assassinate,Botanist,""
1344,1207,U.A.I.,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1345,1207,U.A.I.,Do not allow any organic lifeforms to escape on the shuttle alive.,FAIL,"",/datum/objective/block,"",""
1346,1208,Karen,"Make an example of Max Russell, the Station Engineer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Max Russell,/datum/objective/target/harm,Station Engineer,""
1347,1208,Karen,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1348,1209,Magistr Gnoinyi,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1349,1209,Magistr Gnoinyi,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
1350,1209,Magistr Gnoinyi,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
1351,1209,Magistr Gnoinyi,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1352,1210,Issar Hess,"Make an example of Rafael Sunders, the Captain. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Rafael Sunders,/datum/objective/target/harm,Captain,""
1353,1210,Issar Hess,"Assassinate Derreck Milne, the Security Cadet.",FAIL,Derreck Milne,/datum/objective/target/assassinate,Security Cadet,""
1354,1210,Issar Hess,"Make an example of Magistr Gnoinyi, the MODE. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Magistr Gnoinyi,/datum/objective/target/harm,MODE,Wizard
1355,1210,Issar Hess,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1356,1211,Snowball de Markiz,"Assassinate Igor Collins, the Station Engineer.",SUCCESS,Igor Collins,/datum/objective/target/assassinate,Station Engineer,""
